Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State
6158,CA-2016-104150,03-08-2016,05-08-2016,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma
6159,CA-2016-104150,03-08-2016,05-08-2016,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma
1764,CA-2016-110254,04-08-2016,08-08-2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia
1765,CA-2016-110254,04-08-2016,08-08-2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia
1766,CA-2016-110254,04-08-2016,08-08-2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia
1767,CA-2016-110254,04-08-2016,08-08-2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia
2688,US-2016-128195,04-08-2016,05-08-2016,First Class,RA-19285,Ralph Arnett,Consumer,United States,Peoria,Illinois
4086,CA-2016-111913,04-08-2016,06-08-2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California
4087,CA-2016-111913,04-08-2016,06-08-2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California
4088,CA-2016-111913,04-08-2016,06-08-2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California
9490,US-2016-102232,05-08-2016,11-08-2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama
3447,CA-2016-158869,06-08-2016,07-08-2016,First Class,AH-10690,Anna Häberlin,Corporate,United States,New York City,New York
5943,CA-2016-151092,06-08-2016,13-08-2016,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California
9511,CA-2016-105263,06-08-2016,11-08-2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York
6583,CA-2016-148516,07-08-2016,11-08-2016,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Edmonds,Washington
1800,CA-2016-121034,08-08-2016,10-08-2016,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Dallas,Texas
1801,CA-2016-121034,08-08-2016,10-08-2016,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Dallas,Texas
3196,CA-2016-169026,08-08-2016,13-08-2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Jackson,Mississippi
3497,CA-2016-107328,08-08-2016,15-08-2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California
3498,CA-2016-107328,08-08-2016,15-08-2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California
3499,CA-2016-107328,08-08-2016,15-08-2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California
5257,CA-2016-130078,08-08-2016,14-08-2016,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma
3517,US-2016-113649,09-08-2016,12-08-2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina
3518,US-2016-113649,09-08-2016,12-08-2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina
3519,US-2016-113649,09-08-2016,12-08-2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina
9160,CA-2016-118934,09-08-2016,14-08-2016,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee
9161,CA-2016-118934,09-08-2016,14-08-2016,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee
8306,CA-2016-128671,11-08-2016,16-08-2016,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma
8307,CA-2016-128671,11-08-2016,16-08-2016,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma
8308,CA-2016-128671,11-08-2016,16-08-2016,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma
1087,CA-2016-167584,12-08-2016,12-08-2016,Same Day,LC-16870,Lena Cacioppo,Consumer,United States,Des Moines,Iowa
2573,CA-2016-155845,12-08-2016,15-08-2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Carrollton,Texas
4646,CA-2016-143910,12-08-2016,16-08-2016,Standard Class,BC-11125,Becky Castell,Home Office,United States,New York City,New York
8137,CA-2016-118073,12-08-2016,16-08-2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida
9403,CA-2016-105459,12-08-2016,17-08-2016,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York
9404,CA-2016-105459,12-08-2016,17-08-2016,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York
9717,US-2016-144477,12-08-2016,14-08-2016,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania
1747,CA-2016-155670,13-08-2016,17-08-2016,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina
1748,CA-2016-155670,13-08-2016,17-08-2016,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina
3763,CA-2016-156251,13-08-2016,18-08-2016,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin
3764,CA-2016-156251,13-08-2016,18-08-2016,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin
6021,US-2016-156692,13-08-2016,13-08-2016,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana
6022,US-2016-156692,13-08-2016,13-08-2016,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana
7925,CA-2016-125843,13-08-2016,16-08-2016,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia
7926,CA-2016-125843,13-08-2016,16-08-2016,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia
8876,US-2016-141264,13-08-2016,19-08-2016,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas
8877,US-2016-141264,13-08-2016,19-08-2016,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas
5380,CA-2016-136021,14-08-2016,18-08-2016,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California
5381,CA-2016-136021,14-08-2016,18-08-2016,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California
7049,CA-2016-119515,14-08-2016,16-08-2016,First Class,TR-21325,Toby Ritter,Consumer,United States,Nashville,Tennessee
8691,CA-2016-136770,14-08-2016,18-08-2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio
8692,CA-2016-136770,14-08-2016,18-08-2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio
8693,CA-2016-136770,14-08-2016,18-08-2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio
637,US-2016-123470,15-08-2016,21-08-2016,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado
638,US-2016-123470,15-08-2016,21-08-2016,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado
1088,CA-2016-166163,15-08-2016,20-08-2016,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California
1089,CA-2016-166163,15-08-2016,20-08-2016,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California
2555,CA-2016-118626,15-08-2016,20-08-2016,Standard Class,JC-15775,John Castell,Consumer,United States,Tallahassee,Florida
2858,CA-2016-154690,15-08-2016,17-08-2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Fayetteville,North Carolina
8895,CA-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California
8896,CA-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California
8897,CA-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California
8898,CA-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California
2659,CA-2016-150343,16-08-2016,20-08-2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California
6134,CA-2016-148096,16-08-2016,19-08-2016,First Class,AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles,California
7889,CA-2016-113117,16-08-2016,22-08-2016,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California
3350,US-2016-157308,17-08-2016,21-08-2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Seattle,Washington
803,CA-2016-136133,18-08-2016,23-08-2016,Second Class,HW-14935,Helen Wasserman,Corporate,United States,New York City,New York
2956,CA-2016-153353,18-08-2016,24-08-2016,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,New York City,New York
6056,CA-2016-113551,18-08-2016,20-08-2016,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas
6057,CA-2016-113551,18-08-2016,20-08-2016,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas
9125,CA-2016-128916,18-08-2016,20-08-2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas
9126,CA-2016-128916,18-08-2016,20-08-2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas
7096,CA-2016-101980,19-08-2016,20-08-2016,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York
7097,CA-2016-101980,19-08-2016,20-08-2016,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York
7098,CA-2016-101980,19-08-2016,20-08-2016,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York
1902,CA-2016-151141,20-08-2016,23-08-2016,First Class,DW-13480,Dianna Wilson,Home Office,United States,Detroit,Michigan
5312,CA-2016-123414,21-08-2016,27-08-2016,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina
5313,CA-2016-123414,21-08-2016,27-08-2016,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina
5630,US-2016-146066,21-08-2016,23-08-2016,Second Class,RB-19465,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania
6865,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California
6866,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California
6867,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California
6868,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California
6869,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California
6870,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California
6871,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California
8831,CA-2016-167983,21-08-2016,24-08-2016,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington
9880,CA-2016-122581,21-08-2016,25-08-2016,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,New York City,New York
655,CA-2016-137239,22-08-2016,28-08-2016,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio
656,CA-2016-137239,22-08-2016,28-08-2016,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio
657,CA-2016-137239,22-08-2016,28-08-2016,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio
4107,US-2016-148334,22-08-2016,26-08-2016,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Houston,Texas
4900,CA-2016-130484,22-08-2016,27-08-2016,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon
7736,US-2016-106313,22-08-2016,26-08-2016,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington
9023,US-2016-141880,22-08-2016,23-08-2016,First Class,TC-21475,Tony Chapman,Home Office,United States,Fort Collins,Colorado
9617,CA-2016-140256,22-08-2016,29-08-2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California
3017,US-2016-160528,23-08-2016,30-08-2016,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas
3018,US-2016-160528,23-08-2016,30-08-2016,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas
3019,US-2016-160528,23-08-2016,30-08-2016,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas
3113,CA-2016-150350,23-08-2016,30-08-2016,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington
3114,CA-2016-150350,23-08-2016,30-08-2016,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington
3115,CA-2016-150350,23-08-2016,30-08-2016,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington
3116,CA-2016-150350,23-08-2016,30-08-2016,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington
3117,CA-2016-150350,23-08-2016,30-08-2016,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington
3118,CA-2016-150350,23-08-2016,30-08-2016,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington
5615,CA-2016-158001,23-08-2016,27-08-2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York
5616,CA-2016-158001,23-08-2016,27-08-2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York
5617,CA-2016-158001,23-08-2016,27-08-2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York
7988,US-2016-117793,23-08-2016,29-08-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin
7989,US-2016-117793,23-08-2016,29-08-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin
7990,US-2016-117793,23-08-2016,29-08-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin
7991,US-2016-117793,23-08-2016,29-08-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin
993,CA-2016-105585,26-08-2016,27-08-2016,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California
994,CA-2016-105585,26-08-2016,27-08-2016,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California
1463,CA-2016-152289,26-08-2016,28-08-2016,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas
1464,CA-2016-152289,26-08-2016,28-08-2016,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas
1870,CA-2016-148201,26-08-2016,29-08-2016,Second Class,CC-12145,Charles Crestani,Consumer,United States,Seattle,Washington
2857,CA-2016-128594,26-08-2016,29-08-2016,First Class,DJ-13510,Don Jones,Corporate,United States,San Diego,California
3932,CA-2016-132094,26-08-2016,02-09-2016,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania
3933,CA-2016-132094,26-08-2016,02-09-2016,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania
4584,US-2016-100405,26-08-2016,28-08-2016,Second Class,TS-21430,Tom Stivers,Corporate,United States,Los Angeles,California
5447,US-2016-127425,26-08-2016,31-08-2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York
5448,US-2016-127425,26-08-2016,31-08-2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York
6695,US-2016-163538,26-08-2016,30-08-2016,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Franklin,Wisconsin
7703,CA-2016-114601,26-08-2016,02-09-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan
7704,CA-2016-114601,26-08-2016,02-09-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan
7705,CA-2016-114601,26-08-2016,02-09-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan
7706,CA-2016-114601,26-08-2016,02-09-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan
7707,CA-2016-114601,26-08-2016,02-09-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan
8357,CA-2016-163174,26-08-2016,30-08-2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia
9311,US-2016-102141,26-08-2016,31-08-2016,Standard Class,KD-16615,Ken Dana,Corporate,United States,New York City,New York
9586,CA-2016-160598,26-08-2016,28-08-2016,First Class,SV-20815,Stuart Van,Corporate,United States,Miami,Florida
743,US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas
744,US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas
745,US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas
746,US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas
3342,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts
3343,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts
3344,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts
3345,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts
3346,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts
3347,CA-2016-145982,27-08-2016,01-09-2016,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts
5603,CA-2016-117919,27-08-2016,29-08-2016,Second Class,TB-21355,Todd Boyes,Corporate,United States,Houston,Texas
5604,CA-2016-117919,27-08-2016,29-08-2016,Second Class,TB-21355,Todd Boyes,Corporate,United States,Houston,Texas
7252,CA-2016-116764,27-08-2016,02-09-2016,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida
2692,US-2016-144211,28-08-2016,02-09-2016,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado
2693,US-2016-144211,28-08-2016,02-09-2016,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado
4070,CA-2016-145303,28-08-2016,31-08-2016,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas
4071,CA-2016-145303,28-08-2016,31-08-2016,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas
4072,CA-2016-145303,28-08-2016,31-08-2016,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas
8426,CA-2016-137652,28-08-2016,30-08-2016,First Class,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio
100,CA-2016-158568,29-08-2016,02-09-2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois
101,CA-2016-158568,29-08-2016,02-09-2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois
102,CA-2016-158568,29-08-2016,02-09-2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois
1176,CA-2016-161207,29-08-2016,03-09-2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Concord,New Hampshire
1242,CA-2016-128727,29-08-2016,04-09-2016,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York
4684,CA-2016-159912,29-08-2016,03-09-2016,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania
4685,CA-2016-159912,29-08-2016,03-09-2016,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania
4686,CA-2016-159912,29-08-2016,03-09-2016,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania
4687,CA-2016-159912,29-08-2016,03-09-2016,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania
327,US-2016-141544,30-08-2016,01-09-2016,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania
328,US-2016-141544,30-08-2016,01-09-2016,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania
329,US-2016-141544,30-08-2016,01-09-2016,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania
330,US-2016-141544,30-08-2016,01-09-2016,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania
331,US-2016-141544,30-08-2016,01-09-2016,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania
6337,CA-2016-165995,30-08-2016,06-09-2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California
6338,CA-2016-165995,30-08-2016,06-09-2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California
5774,CA-2016-117408,31-08-2016,06-09-2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Waco,Texas
350,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York
351,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York
352,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York
353,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York
354,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York
963,CA-2016-120859,01-09-2016,04-09-2016,First Class,CV-12805,Cynthia Voltz,Corporate,United States,San Francisco,California
2143,CA-2016-155481,01-09-2016,05-09-2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania
2144,CA-2016-155481,01-09-2016,05-09-2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania
2145,CA-2016-155481,01-09-2016,05-09-2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania
6077,CA-2016-151561,01-09-2016,07-09-2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York
6078,CA-2016-151561,01-09-2016,07-09-2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York
6079,CA-2016-151561,01-09-2016,07-09-2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York
6080,CA-2016-151561,01-09-2016,07-09-2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York
6983,CA-2016-116526,01-09-2016,05-09-2016,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan
6984,CA-2016-116526,01-09-2016,05-09-2016,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan
6985,CA-2016-116526,01-09-2016,05-09-2016,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan
6986,CA-2016-116526,01-09-2016,05-09-2016,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan
6987,CA-2016-116526,01-09-2016,05-09-2016,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan
6988,CA-2016-116526,01-09-2016,05-09-2016,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan
7482,CA-2016-124583,01-09-2016,03-09-2016,Second Class,LB-16795,Laurel Beltran,Home Office,United States,Huntington Beach,California
1408,CA-2016-130407,02-09-2016,06-09-2016,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York
1409,CA-2016-130407,02-09-2016,06-09-2016,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York
3416,CA-2016-116540,02-09-2016,02-09-2016,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin
3417,CA-2016-116540,02-09-2016,02-09-2016,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin
5429,CA-2016-113096,02-09-2016,04-09-2016,First Class,SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California
6763,CA-2016-144764,02-09-2016,08-09-2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois
6764,CA-2016-144764,02-09-2016,08-09-2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois
6765,CA-2016-144764,02-09-2016,08-09-2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois
6937,CA-2016-129847,02-09-2016,04-09-2016,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois
7078,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina
7079,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina
7080,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina
7081,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina
7082,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina
7083,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina
8179,CA-2016-166429,02-09-2016,08-09-2016,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington
8679,CA-2016-112739,02-09-2016,07-09-2016,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas
8680,CA-2016-112739,02-09-2016,07-09-2016,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas
9069,CA-2016-106278,02-09-2016,05-09-2016,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington
9070,CA-2016-106278,02-09-2016,05-09-2016,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington
9233,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California
9234,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California
9235,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California
9236,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California
9237,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California
9238,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California
870,CA-2016-158099,03-09-2016,05-09-2016,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania
871,CA-2016-158099,03-09-2016,05-09-2016,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania
1382,US-2016-100566,03-09-2016,09-09-2016,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois
2160,CA-2016-159737,03-09-2016,09-09-2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois
